"id","category","city","country","cover","currency","date_online","description","external_id","is_online","lat","lng","location","price","price_unit","quantity","quantity_selector","supplier_email","title","url","_Conditionnement","_Région","_Brasserie","_Couleur de la bière","_Alcool %","_Amertume","_Gamme","_Contenant","_Volume","_Bière #1 du Pack","_Bière #2 du Pack","_L'avis d'Adopte Un Brasseur","_Bière #3 du Pack","_Bière #4 du Pack","_Bière #5 du Pack","_Bière #6 du Pack","_Caractéristiques","_Note Guide Hachette 2021","_Durée de l'abonnement","_Date de livraison"
"89529","Coffrets bières","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/fiche-produit-marketplace-pack-decouverte-900x900_pz3lj_1751506768.png","EUR","2020-11-24 21:52:06","Notre pack découverte de chez Big Mountain: 
- 2 x Blonde
- 2 x Pale Ale
- 2 x Rye IPA
- 3 x Session IPA
- 3 x IPA","","1","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","40","12","0","","tiff@bigmtnbrew.co","Coffret de bières - Gamme permanente 12x33cl","https://www.adopteunbrasseur.fr/listing/44lc2yu0ovge-coffret-biere-bigmoutain-permanente-12x33cl","Carton de 12","Auvergne Rhône-Alpes","Big Mountain Brewing Company","","","","Permanente","Bouteille en verre","","","","","","","","","","","",""
"89524","Coffrets bières","Saint-Georges-de-Didonne","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/fiche-produit-marketplace-pack-decouverte-900x900_ixvlb_1730600143.png","EUR","2020-11-21 14:12:29","Pars à la découverte de notre gamme et découvre toutes nos palettes de saveurs au travers de nos 6 références, en canettes de 33cl bien sûr: 
- 2 x Looping (Blonde IPA)
- 2 x SMASH (Blonde)
- 2 x Chapeaux de Roues (Blonde fumée)
- 2 x La Saison des Brumes (Hiver, Brune)
- 2 x Par les soirs Bleus d'Ete (Blanche)","","1","45.607137","-0.973047","6 Rue Ampère, 17110 Saint-Georges-de-Didonne, France","38","12","1","","pauline@brasseriegeorgette.com","Coffret de bières bio - Découverte 12x33cl","https://www.adopteunbrasseur.fr/listing/iuow2vnoswg5-coffret-bieres-bio-georgette-12x33cl","Carton de 12","Nouvelle-Aquitaine","Georgette","","","","Permanente","Canette","","/qtldc6egzoyf-brasserie-georgette-smash-blonde-12x33cl","/8d7fievk4vb-brasserie-georgette-sur-les-chapeaux-de-roue-blonde-12x33cl","Pas de meilleur moyen pour découvrir la gamme de bières artisanales bio fabriquées avec amour par Pauline!","/2lajt6vlelo-brasserie-georgette-lopping-blonde-12x33cl","/kxk0saf5gda-brasserie-georgette-le-vent-se-leve-blonde-12x33cl","/04g2dzlqpgz-brasserie-georgette-par-les-soirs-bleu-dete-blanche-12x33cl","/evgm36sx61o-brasserie-georgette-la-saison-des-brumes-blonde-12x33cl","","","",""
"89501","Coffrets bières","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/fiche-produit-marketplace-pack-decouverte-900x900-1_zjyo2_284437475.png","EUR","2020-11-21 12:40:38","Toujours à la recherche de nouvelles saveurs et de nouvelles expériences, nous brassons chaque mois une nouvelle bière avec des produits issus de l'agriculture biologique. Quelques exemples ci dessous:
- SEPTEMBRE : une bière Lager Brune à 5%
- OCTOBRE : une bière belge ambrée à 8%
- DÉCEMBRE : La bière de Noël à 7%
- JANVIER : La bière au Gingembre à 4.5%
- FÉVRIER : La bière blonde à la levure de vin à 5%
- MARS : La bière IPA au houblon Mosaic
- AVRIL : La bière IPA aux 5 houblons
- MAI : La bière aux orties
- JUIN : La bière Lager houblonnée généreusement
- JUILLET : La bière blonde au chocolat (Gruau de Cacao).
- AOÛT : La bière blonde aux copeaux de bois de Nadalié

Contacte-moi pour me renseigner sur tes goûts et je te prépare ce carton surprise qui ne manquera pas de caractère!","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","20","","emilie.pons@lesbrasseursdemargaux.fr","Coffret de bières - Ephémères 6x33cl","https://www.adopteunbrasseur.fr/listing/tu9m7ts0a6s-coffret-bieres-ephemeres-margaux-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","","","","Ephémère","Bouteille en verre","33cl","","","Ce pack surprise est le meilleur moyen de découvrir les éphémères qu'Emilie concocte tous les mois au gré de ces humeurs et ces envies de test.  ","","","","","Bio","","",""
"89494","Fruitées / Epicées","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/40_7srt7_1645531810.png","EUR","2020-11-21 12:10:23","Cette bière a été brassée pour être dégustée pendant ces nuits d'hiver sombres devant un feu crépitant. Sa recette est basée sur notre recette de bière belge avec des malts rubis, caragold et chocolat afin d'obtenir une couleur rouge intense. Elle a été légèrement houblonnée et on lui a ajouté du sucre candi belge. Nous avons ensuite ajouté quelques épices biologiques de saison. Cela donne à la bière un merveilleux arôme d'hiver. Nous avons servi cette bière réchauffée (non bouillie!) À 50 degrés et c'est une excellente option à la place du vin chaud. Vous pouvez également la déguster au coin du feu à 5 degrés.","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","10","","emilie.pons@lesbrasseursdemargaux.fr","Noël 6x33cl","https://www.adopteunbrasseur.fr/listing/yll7hzc1j7w-brasseurs-margaux-noel-brune-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Brune","7","Faible","Ephémère","Bouteille en verre","33cl","","","","","","","","Bio","","",""
"89427","American Pale Ale","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/1_7oqlp_913774782.png","EUR","2020-11-21 10:16:33","La bière artisanale française CITRA de la brasserie la TRBL est une bière blonde de type Pale Ale, puissante au nez et en bouche avec des saveurs florales et notes d'agrumes. 
- Céréales : Malt Pale Ale et Blé
- Houblons : Chinook - Citra
- Levure: Safale US-05","","1","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","36","12","10","","jean.simon@trbl.fr","Citra 12x33cl","https://www.adopteunbrasseur.fr/listing/334w6d402lx-brasserie-trbl-citra-blonde-12x33cl","Carton de 12","Ile-de-France","TRBL","Blonde","6","Modérée","Permanente","Bouteille en verre","33cl","","","- Robe couleur miel, belle mousse persistante, trouble
- Nez très agrumes, le houblon Citra est bien présent
- En bouche et bien c'est la surprise, le Citra a été travaillé différemment pour créer un bel équilibre entre amertume et acidité, on sort des sentiers battus.","","","","","","","",""
"89426","India Pale Ale","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/2_2fx7d_1180867179.png","EUR","2020-11-21 10:16:55","Bière ambrée de type India Pale Ale
- Céréale : Malt Munich II
- Houblon : East Kent Golding - Chinook
- Levure: Safale US-05","","1","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","36","12","10","","jean.simon@trbl.fr","IPA 12x33cl","https://www.adopteunbrasseur.fr/listing/ksyl91babj1-brasserie-trbl-ipa-blonde-12x33cl","Carton de 12","Ile-de-France","TRBL","Rousse","6","Modérée","Permanente","Bouteille en verre","33cl","","","- Robe ambrée à la mousse fine mais onctueuse
- Nez très floral et très frais qui invite à la dégustation
- Une bouche bien longue, une belle attaque amère, bien équilibrée qui finit sur cette note de caramel qui te surprend et te renvoie en enfance. C'est très malin et très bien construit!","","","","","","","",""
"89425","Witbier","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/3_7jmfy_1508661716.png","EUR","2020-11-21 10:16:44","Cette bière blanche de style American Wheat est très agréable en bouche avec une pointe d'acidité. Elle révèle par la suite toutes ses saveurs et arômes exotiques. Sèche, florale et rafraîchissante, elle est idéale en période estivale.
- Céréale : Malt Pilsen  - Malt de Blé
- Houblon : Cascade
- Levure: Safale US-05","","1","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","36","12","10","","jean.simon@trbl.fr","Blanche 12x33cl","https://www.adopteunbrasseur.fr/listing/p5dh53cq9pb-brasserie-trbl-blanche-12x33cl","Carton de 12","Ile-de-France","TRBL","Blanche","6","Faible","Permanente","Bouteille en verre","33cl","","","- Robe dorée et voilée avec une mousse onctueuse
- Nez taux touches d'agrumes et légère notes exotiques
- Une bouche assez courte bien maltée avec une attaque légèrement acidulée. Carbonatation fine et légère.","","","","","","","",""
"89421","Coffrets bières","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/fiche-produit-marketplace-pack-decouverte-900x900_o4nui_2071550848.png","EUR","2020-11-21 09:58:25","Nous vous proposons ce pack Mix qui vous permet de parcourir toute notre gamme en 1 seul carton:
- 3 x SMASH
- 3 x CITRA
- 3 x IPA
- 3 x BLANCHE 
De la blanche estivale à l'IPA ambrée, notre pack découverte est un véritable parcours initiatique pour les amateurs de bières !","","1","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","36","12","20","","jean.simon@trbl.fr","Coffret bières - Mix 12x33cl","https://www.adopteunbrasseur.fr/listing/w129pirnu8i-coffret-bieres-mix-12x33cl","Carton de 12","Ile-de-France","TRBL","","","","Permanente","Bouteille en verre","","/zk62rb3b3ew-brasserie-la-trbl-smash-blonde-6x33cl","/rswhi2fx6w7-brasserie-la-trbl-ipa-ambree-6x33cl","Dans ce pack, c'est le parcours initiatique de la TRBL au travers de leurs TRès BeLle bouteilles! C'est visuellement beau mais pas que....la SMASH et la Blanche vous feront passer d'agréables moments de rafraîchissement alors que la CITRA et l'IPA vous emmèneront aux pays des houblons, là où les fleurs et les fruits viennent titiller vos narines et vos papilles. Une valeur sûre!","/6lad5fljrr08-brasserie-la-trbl-citra-blonde-6x33cl","/eio3wi8w3gq-brasserie-la-trbl-blanche-blanche-6x33cl","","","","","",""
"88983","Coffrets bières","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/10_yzw46_973764284.png","EUR","2020-11-19 19:58:53","Ce pack te permet de découvrir l'univers pop et funky de notre brasserie au travers de ces 2 premières références:
- 3 x Jungle Fury (New England IPA)
- 3 x Hazy Pale Ale (Hazy Pale Ale)","","1","48.848998","2.319394","19 Rue Pierre Leroux, 75007 Paris, France","24","6","10","","contact@1989brewing.com","Coffret de bières - 1989 - 6x33cl","https://www.adopteunbrasseur.fr/listing/xf2vfxduhwg-coffret-de-bieres-1989-6x33cl","Carton de 6","Ile-de-France","1989 Brewing","","","","Permanente","Canette","","/vnegcpepfai-1989-brewing-jungle-fury-blonde-6x33cl","/ir7ko9elvhw3-1989-brewing-hazy-pale-blonde-6x33cl","C'est LE pack que tu dois te procurer si tu veux bénéficier d'un voyage direct sous les tropiques! C'est fruité, exotique, explosif en bouche avec un équilibre parfaitement maîtrisé entre la passion, l'ananas ou la mange et l'amertume de houblons made in USA. ","","","","","","","",""
"88979","Blonde Ale","Orgeval","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/4_6wf7m_1721723300.png","EUR","2020-11-19 19:43:26","Bière Blonde de type Pale Ale (Single Malt Single Hop) 
- Céréale : Malt Pilsen
- Houblon : Chinook
- Levure: Safale S-04","","1","48.916059","1.947612","Route des Alluets, 78630 Orgeval, France","36","12","20","","jean.simon@trbl.fr","SMASH 12x33cl - La TRBL","https://www.adopteunbrasseur.fr/listing/uavyovx9v8n-smash-12x33cl-la-trbl","Carton de 12","Ile-de-France","TRBL","Blonde","6","Faible","Permanente","Bouteille en verre","33cl","","","- Robe claire avec une belle mousse
- Nez plutôt léger, notes florales diffuses
- En bouche, des notes maltées agréables, très rafraîchissante et désaltérante. Idéal pour l'été. Attention toutefois aux 6% qui sont bien présents.","","","","","","","",""
"88546","Coffrets bières","Forbach","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/3_dfkwt_1013063022.png","EUR","2020-11-19 14:30:49","Nous te proposons un pack pour partir à la découverte de notre gamme permanente et d'une partie de notre gamme 'Craft':
- 1 x La Blonde : bière blonde de type “Helles”
- 1 x La Blanche : bière blanche de style ""Hefeweizen""
- 1 x L’Ambrée : bière ambrée de style ""Vienna Lager"" 
- 1 x L’IPA : bière blonde de style India Pale Ale. Elle a décroché une Médaille d’Or au Frankfurt International Trophy 2020.
- 1 x La Pils de Schoeneck : bière blonde germanique de style Pils
- 1 x Princesse Inca: bière de couleur rubis de style India Pale Lager.","","1","49.206351","6.900877","4 Rue Jules Verne, 57600 Forbach, France","22.2","6","20","","alexandre.wirig@brasserie-galibot.com","Coffret de bières - Easy rider 6x33cl","https://www.adopteunbrasseur.fr/listing/ducuovamib-coffret-bieres-galibot-easy-rider-6x33cl","Carton de 6","Grand Est","Galibot","","","","Permanente","Bouteille en verre","","/sehsfn73sj5-brasserie-galibot-blanche-blanche-6x33cl","/1tzw514lwmj-brasserie-galibot-ambree-ambree-6x33cl","La Brasserie Galibot est une des plus belles pépites française. Ses bières sont précises, rondes et fortes en saveur. Alex, Tom et Charly ont su faire 'revivre' le style Lager qui avait été laissé un peu de côté ces dernières années. Elisabeth Pierre ne s'y est pas trompée, elle a attribué d'excellentes notes et critiques à leur gamme, avec un coup de coeur (partagé) pour la Princesse Inca.","/a8kuwxs8tlt-brasserie-galibot-ipa-blonde-6x33cl","/a930kukerl4-brasserie-galibot-blonde-blonde-6x33cl","/1ui1g9ybprq-la-pils-de-schoeneck-6x33cl","/964iwa9xffc-brasserie-galibot-princesse-inca-blonde-6x33cl","","","",""
"88541","Coffrets bières","Paris","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/9_ornya_299973507.png","EUR","2020-11-24 21:53:33","Ce pack te permet de découvrir les deux premières références de notre gamme permanente :
- 3 x IPA (India Pale Ale)
- 3 x Fulgur (Blonde Forte)","","1","48.852792","2.294558","16 Rue Edgar Faure, 75015 Paris, France","24","6","10","","benoit.beauquis@new-forest-co.com","Coffret de bières - Gamme permanente 6x33cl","https://www.adopteunbrasseur.fr/listing/92get4dzqs-coffret-biere-new-forest-brewing-company-6x33cl","Carton de 6","Ile-de-France","New Forest Brewing Company","","","","Permanente","Bouteille en verre","","/rciue5276zqu-new-forest-brewing-company-fulgur-blonde-6x33cl","/45dlch72d2w-new-forest-brewing-company-ipa-blonde-6x33cl","New Forest Brewing Company est une très jeune brasserie artisanale parisienne qui cherche à construire des bières où les notes végétales, résineuses et florales sont le fil conducteur de la création de la gamme permanente. Une très belle découverte!","","","","","","","",""
"88480","Coffrets bières","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/fiche-produit-marketplace-pack-decouverte-900x900-1_6953b_857102542.png","EUR","2020-11-18 19:52:32","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
Afin de te permettre de déguster toute notre gamme, nous avons créé ce pack découverte 6x 33cl, composé des bières suivantes:
- 1x Florence (Blanche)
- 1x Alex (Blonde Lager)
- 1x James (IPA)
- 1x Manon (Brune)
- 1x Félix (Ambrée)
- 1x Emilie (American Pale Ale)","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","20","","emilie.pons@lesbrasseursdemargaux.fr","Coffret bières - Gamme permanente 6x33cl - Les Brasseurs de Margaux","https://www.adopteunbrasseur.fr/listing/wc451eykez-coffret-bieres-gamme-permanente-6x33cl-les-brasseurs-de-margaux","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","","","","Permanente","Bouteille en verre","33cl","/t9s5wcyrjb6-brasseurs-margaux-florence-blanche-6x33cl","/paph2drwrve-brasseurs-margaux-alex-blonde-6x33cl","Ce pack découverte est le meilleur moyen de découvrir la gamme de bières permanentes d'Emilie et Duncan. Tu pourras ainsi te rendre compte des palettes de saveur qu'Emilie a patiemment construite dans chacune de ces bières aux styles très variés.","/oivkqh0nxsl-brasseurs-margaux-manon-porter-6x33cl","/2nu1vnshhxo-brasseurs-margaux-james-ipa-6x33cl","/ncut9l4a9oy-brasseurs-margaux-felix-ambree-6x33cl","https://www.adopteunbrasseur.fr/listing/tbz5w1vn7a-brasseurs-margaux-emilie-pale-ale-6x33cl","Bio","","",""
"88146","Witbier","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/32_m6l0j_1526481657.png","EUR","2020-11-18 16:17:13","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
Florence c’est le nom de ma copine qui n’aime que les Blanches. Cette bière, je l’ai tout d’abord créée pour elle. Peu amère et légère, elle est facile à boire.
Florence, la numéro 1 est une bière sans amertume, les houblons y sont légers et son goût provient principalement du malt et de la levure utilisés. Elle est légère, avec seulement 5% d’alcool.
Pourtant, ne vous méprenez pas. Elle vous surprendra par sa rondeur, ses arômes persistants et vous séduira par sa fraîcheur. Le blé lui permet de développer des arômes de pain frais.
Florence est idéale à l’apéritif et accompagne parfaitement des coquillages ou une pizza.","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","21","6","50","","emilie.pons@lesbrasseursdemargaux.fr","Florence 6x33cl","https://www.adopteunbrasseur.fr/listing/t9s5wcyrjb6-brasseurs-margaux-florence-blanche-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Blanche","5","Faible","Permanente","Bouteille en verre","33cl","","","","","","","","Bio","","",""
"88076","Pilsner","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/28_c9xl2_1039393815.png","EUR","2020-11-18 16:17:36","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
Alex, la numéro 2, est une bière blonde « lager » (c'est-à-dire de fermentation basse).
Nous l’avons créée afin de prouver qu’une bière bien faite peut être à la fois subtile et complexe. Le monde d’aujourd’hui est pressé si bien qu’on utilise souvent la chimie afin de raccourcir les délais de fabrication.
Nous avons fait le choix de laisser le temps faire son œuvre et d’intervenir le moins possible (comme dans la tradition brassicole allemande). Nous obtenons une bière subtile aux saveurs de miel et de pamplemousse. C’est une bière de soif avec un degré d’alcool de 5% également.
Alex se boit seule et à l'apéritif mais est idéale également avec de la cuisine épicée ou du poulet.","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","10","","emilie.pons@lesbrasseursdemargaux.fr","Alex 6x33cl","https://www.adopteunbrasseur.fr/listing/paph2drwrve-brasseurs-margaux-alex-blonde-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Blonde","5","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","Bio","","",""
"88038","Amber Ale","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/36_umiuu_387771576.png","EUR","2020-11-18 16:18:00","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
Félix, la numéro 3, est une bière ambrée que nous avons développée afin de faire découvrir un goût différent : celui d’une bière certes houblonnée mais cependant peu amère. Elle est dans le style des bières belges mais avec un degré d’alcool très raisonnable à 6%. Le sucre donne en bouche une sensation de rondeur agréable, mais le houblon lui confère également une complexité aromatique séduisante.
Félix s'accorde pleinement avec les asperges, le jambon, le chou rouge ou la charcuterie fumée.","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","0","","emilie.pons@lesbrasseursdemargaux.fr","Félix 6x33cl","https://www.adopteunbrasseur.fr/listing/ncut9l4a9oy-brasseurs-margaux-felix-ambree-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Rousse","6","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","Bio","","",""
"88018","India Pale Ale","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/34_nm3ph_540266930.png","EUR","2020-11-18 16:18:32","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
James, la numéro 6, a été conçue pour ceux qui aiment l’amertume : c’est une IPA avec un twist.
Son degré d’alcool est seulement de 4.5%. Sa couleur ressemble a celle des vins liquoreux et pourtant son amertume ne laisse aucun doute : c’est une bière pour les amateurs d’amertume.
Notre maitre Brasseur l'a créée pour remercier ses amis et son mari anglais d’avoir été si patients avec elle lorsqu’elle découvrait les bières avec eux.","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","10","","emilie.pons@lesbrasseursdemargaux.fr","James 6x33cl","https://www.adopteunbrasseur.fr/listing/2nu1vnshhxo-brasseurs-margaux-james-ipa-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Rousse","4.5","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","Bio","**","",""
"88017","Sweet Stout","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/38_fxz77_864406112.png","EUR","2020-11-18 16:18:54","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
Manon, la numéro 4, est une brune peu alcoolisée avec 4.5% d’alcool.
Elle exprime pourtant son caractère à travers ses arômes de café, de cuir et de chocolat. Elle est légèrement fumée et sa légèreté surprend.
Sa longue tenue en bouche la rend facile à déguster. On l’apprécie cependant pour son étonnante légèreté.
Manon se déguste idéalement avec de la viande rouge, des champignons ou du chocolat.","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","10","","emilie.pons@lesbrasseursdemargaux.fr","Manon 6x33cl","https://www.adopteunbrasseur.fr/listing/oivkqh0nxsl-brasseurs-margaux-manon-porter-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Brune","4.5","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","Bio","***","",""
"88016","American Pale Ale","Labarde","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/108/30_fdshs_1587768483.png","EUR","2020-11-18 15:27:33","La gamme des bières des brasseurs de Margaux, permet de découvrir facilement la bière. Chaque bière est numérotée de 1 à 6 afin de vous inciter à parcourir un chemin initiatique de découverte de l’amertume.
Emilie, la numéro 5, est la bière que notre maître brasseur a créée pour elle. Avec son houblon préféré, elle a souhaité produire une « American pale ale ».
Le résultat est une bière blonde un peu plus amère que les précédentes mais toujours avec seulement 5% d’alcool.
On peut ainsi en profiter jusqu’au bout de la nuit (avec modération bien sûr). Idéale seul ou avec un plat de poissons, sushis ou poulet","","1","45.02329","-0.638801","1 Route des Châteaux, 33460 Labarde, France","24","6","10","","emilie.pons@lesbrasseursdemargaux.fr","Emilie 6x33cl","https://www.adopteunbrasseur.fr/listing/tbz5w1vn7a-brasseurs-margaux-emilie-pale-ale-6x33cl","Carton de 6","Nouvelle-Aquitaine","Brasseurs de Margaux","Blonde","5","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","Bio","***","",""
"87761","Sweet Stout","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/37_iblyh_1105428049.png","EUR","2020-11-17 20:08:30","Un mélange d’arômes café et chocolat, une stout gourmande ou l’on à ajouter du lactose et de l’avoine pour amener de l’épaisseur et de la douceur.","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","20.4","6","15","","tiff@bigmtnbrew.co","Breakfast Stout 6x33cl","https://www.adopteunbrasseur.fr/listing/ty4uydsdfpd-big-mountain-brewing-company-breakfast-stout-brune-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Brune","6.2","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
"87611","Hazy / New England IPA (NEIPA)","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/35_8y4kc_195208307.png","EUR","2020-11-17 11:44:20","Notre IPA d’Angleterre Nouvelle a des arômes d’agrumes, pêche, fraise, pamplemousse, melon, une touche de pin et faible en amertume.

 Blonde opaque
 Peche, fraise et agrumes
 Delicate, fruitee et cremeuse, faible en amertume
 Citra, Vic Secret, Idaho 7","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","22.2","6","15","","tiff@bigmtnbrew.co","NEIPA 6x33cl","https://www.adopteunbrasseur.fr/listing/4eqyox0wa84-brasseurs-big-mountain-brewing-company-neipa-blonde-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Blonde","5.3","Forte","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
"87609","Rye IPA","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/33_6bf9g_1967651083.png","EUR","2020-11-17 11:44:34","Rye IPA – Une IPA différente. Le Malt de seigle donne une saveur douce et épicée au houblon du Pacific Nord-Est.

 Ambree
 Pin, écorce d’orange
 Epicée et amère
 Simcoe, Centennial, Chinook","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","21.4","6","15","","tiff@bigmtnbrew.co","Rye IPA 6x33cl","https://www.adopteunbrasseur.fr/listing/5xyxbdlsno9-big-mountain-brewing-company-rye-ipa-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Rousse","5.3","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
"87598","Session IPA","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/31_c761z_1639993072.png","EUR","2020-11-17 11:19:27","Session IPA – Vive et déborde d’arômes d’agrumes. Beaucoup de saveur, peu d’alcool.

 Blonde opaque
 Orange, pamplemousse et houblon
 Légère avec des arômes d’agrumes
 Simcoe, Amarillo, Centennial","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","21.4","6","15","","tiff@bigmtnbrew.co","Session IPA 6x33cl","https://www.adopteunbrasseur.fr/listing/e9oinkus162-big-mountain-brewing-company-session-ipa-blonde-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Blonde","3.8","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
"87592","American Pale Ale","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/29_y9ozy_1930760703.png","EUR","2020-11-17 11:19:56","Bien équilibrée, légère et se boit facilement. Cette pale ale est un bond en avant avec un soupçon de citron et pin.

 Blonde opaque
 Malte (legerement fruite, citron)
 Bière de soif aux arômes de citron et aiguilles de pin
 Centennial, Chinook","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","19.8","6","15","","tiff@bigmtnbrew.co","Pale Ale 6x33cl","https://www.adopteunbrasseur.fr/listing/loa2us9fogq-big-mountain-brewing-company-pale-ale-blonde-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Blonde","4.6","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
"87590","India Pale Ale","Passy","FR","https://cdn.kreezalid.com/kreezalid/550911/catalog/8080/99/22_1zgf7_331537446.png","EUR","2020-11-17 11:19:43","Notre bière signature: l'IPA. Robe blonde opaque, avec au nez du fruit et des tropiques! Brassées avec nos houblons préférés, Simcoe et Centennial, qui donne des notes de pamplemousse et de fruit de la passion.","","0","45.919754","6.723183","50 Rue des Egratz, 74190 Passy, France","20.4","6","15","","tiff@bigmtnbrew.co","IPA 6x33cl","https://www.adopteunbrasseur.fr/listing/42xz9jylay0-big-mountain-brewing-company-ipa-blonde-6x33cl","Carton de 6","Auvergne Rhône-Alpes","","Blonde","5.2","Modérée","Permanente","Bouteille en verre","33cl","","","","","","","","","","",""
